specimen,lens_id,z,x,radius_voxels,method,target_valid,mae_voxels,mae_um,nonpositive_thickness_fraction
RED3_25_F_36,14,387,274,29.538109762927558,outer_ellipsoid,True,17.67369691181471,5.743951496339781,0.0
RED3_25_F_36,14,387,274,29.538109762927558,frozen_training_template,True,4.6784193046876075,1.5204862740234726,0.0
RED3_25_F_36,14,387,274,29.538109762927558,frozen_outer_geometry,True,5.797677637572447,1.8842452322110452,0.0
RED3_25_F_36,15,389,220,30.143141887468943,outer_ellipsoid,True,14.623332723555862,4.752583135155655,0.0
RED3_25_F_36,15,389,220,30.143141887468943,frozen_training_template,True,5.580042189213678,1.8135137114944455,0.0
RED3_25_F_36,15,389,220,30.143141887468943,frozen_outer_geometry,True,5.372404022421663,1.7460313072870406,0.0
RED3_25_F_36,16,432,398,28.860826216355967,outer_ellipsoid,True,35.45229642278934,11.521996337406536,0.0
RED3_25_F_36,16,432,398,28.860826216355967,frozen_training_template,True,5.610776955105691,1.8235025104093496,0.0
RED3_25_F_36,16,432,398,28.860826216355967,frozen_outer_geometry,True,5.925758832257264,1.9258716204836108,0.0
RED3_25_F_36,17,434,139,29.103789361002626,outer_ellipsoid,True,12.681922807257125,4.121624912358566,0.0
RED3_25_F_36,17,434,139,29.103789361002626,frozen_training_template,True,3.906220300582229,1.2695215976892245,0.0
RED3_25_F_36,17,434,139,29.103789361002626,frozen_outer_geometry,True,5.976281010661139,1.9422913284648702,0.0
RED3_25_F_36,18,436,91,34.540627901724804,outer_ellipsoid,True,32.40739181142309,10.532402338712505,0.0
RED3_25_F_36,18,436,91,34.540627901724804,frozen_training_template,True,10.698326295023975,3.4769560458827917,0.0
RED3_25_F_36,18,436,91,34.540627901724804,frozen_outer_geometry,True,6.0354144302119455,1.9615096898188824,0.0
RED3_25_F_36,19,437,352,28.22978777855097,outer_ellipsoid,True,30.29028293082007,9.844341952516523,0.0
RED3_25_F_36,19,437,352,28.22978777855097,frozen_training_template,True,5.709166047688351,1.855478965498714,0.0
RED3_25_F_36,19,437,352,28.22978777855097,frozen_outer_geometry,True,4.972732823046421,1.6161381674900868,0.0
RED3_25_F_36,20,438,194,28.56526310059881,outer_ellipsoid,True,8.847195039387103,2.8753383878008085,0.0
RED3_25_F_36,20,438,194,28.56526310059881,frozen_training_template,True,3.926821449150097,1.2762169709737816,0.0
RED3_25_F_36,20,438,194,28.56526310059881,frozen_outer_geometry,True,6.094028838520468,1.9805593725191522,0.0
RED3_25_F_36,21,439,302,28.880417273726504,outer_ellipsoid,True,25.56355318234346,8.308154784261625,0.0
RED3_25_F_36,21,439,302,28.880417273726504,frozen_training_template,True,5.451183810744609,1.771634738491998,0.0
RED3_25_F_36,21,439,302,28.880417273726504,frozen_outer_geometry,True,5.413757539838326,1.7594712004474562,0.0
RED3_25_F_36,22,441,250,29.318474910483012,outer_ellipsoid,True,18.70248047004022,6.078306152763072,0.0
RED3_25_F_36,22,441,250,29.318474910483012,frozen_training_template,True,5.498590202046235,1.7870418156650265,0.0
RED3_25_F_36,22,441,250,29.318474910483012,frozen_outer_geometry,True,5.771101036178394,1.8756078367579783,0.0
RED3_25_F_36,23,477,57,27.47788302385432,outer_ellipsoid,True,9.284567838436024,3.017484547491708,0.0
