volume,eye,seed_rank,radius_hops,method,scored_lenses,median_lens_mae_um,p90_lens_mae_um,median_normalized_mae
20240530,1,2,1,nearest_visible_surface,7,0.23023492885023747,0.4639463186547701,0.013455343188822041
20240530,1,2,1,same_eye_outer_ridge,7,0.7985961697568537,1.2933284260341154,0.046018517439585474
20240530,1,2,1,same_eye_template,7,0.63816010769651,0.8901984913534052,0.03710333885544946
20240530,1,2,1,six_neighbor_depth_shared_shape,7,0.1899735235299073,0.2650532654646142,0.011217305993524277
20240530,1,2,1,six_neighbor_surface,7,0.17383082732966215,0.26405059195613234,0.010264133364654525
20240530,1,2,2,axisymmetric_ellipsoid,19,12.366382995839047,16.679821384444985,0.7404561174625361
20240530,1,2,2,graph_harmonic_depth_shared_shape,19,0.1330173650641635,0.294786081003171,0.0076427322344044014
20240530,1,2,2,nearest_visible_surface,19,0.20352022801295608,0.399531605834942,0.011775136153652678
20240530,1,2,2,same_eye_outer_ridge,19,0.7756982018735513,1.2844166708413183,0.045099956713942076
20240530,1,2,2,same_eye_template,19,0.6545275178732621,0.9889859609476092,0.038054958298047045
20240530,1,2,2,six_neighbor_depth_shared_shape,19,0.17836830915129326,0.37169073674678954,0.01016901844072801
20240530,1,2,2,six_neighbor_surface,19,0.19363110692992713,0.37873962467300565,0.011039171175855313
20240530,1,2,3,axisymmetric_ellipsoid,37,12.365091467524842,16.704951107460037,0.7227136561962023
20240530,1,2,3,graph_harmonic_depth_shared_shape,37,0.1875434732595725,0.34559597566979644,0.011065087792645536
20240530,1,2,3,nearest_visible_surface,37,0.27422252534512914,0.46304985386571507,0.0151545163605708
20240530,1,2,3,same_eye_outer_ridge,37,0.8915691991495276,1.5826458628081763,0.05156453155006827
20240530,1,2,3,same_eye_template,37,0.7213767659477741,1.2778474573898528,0.041736930623799885
20240530,1,2,3,six_neighbor_depth_shared_shape,37,0.22225967330432872,0.3624535669031326,0.01316640228455175
20240530,1,2,3,six_neighbor_surface,37,0.2265795565314446,0.4111837331562143,0.01342230709870405
20240530,1,3,1,axisymmetric_ellipsoid,7,13.275451040791848,16.197181474489163,0.7829869507281192
20240530,1,3,1,graph_harmonic_depth_shared_shape,7,0.38912578910455453,0.473070808990238,0.02273981297622068
20240530,1,3,1,nearest_visible_surface,7,0.20497813127177722,0.5310815532297819,0.011844817956749711
20240530,1,3,1,same_eye_outer_ridge,7,0.7507916199504285,0.9827915077486895,0.044171398942757484
20240530,1,3,1,same_eye_template,7,0.4311382912100801,0.7050111991582463,0.02536520248027887
20240530,1,3,1,six_neighbor_depth_shared_shape,7,0.29161980714676816,0.5198204324175577,0.0168514734074538
20240530,1,3,1,six_neighbor_surface,7,0.29858999954451265,0.5169885593300431,0.01725425130167383
20240530,1,3,2,axisymmetric_ellipsoid,19,11.135348293781242,16.192417844774944,0.6705694424059637
20240530,1,3,2,graph_harmonic_depth_shared_shape,19,0.317215897216919,0.6617670752102116,0.01849463145556824
20240530,1,3,2,nearest_visible_surface,19,0.20286648295044404,0.9707399863601213,0.012048805019400314
20240530,1,3,2,same_eye_outer_ridge,19,0.3633854919520145,0.9326491663710333,0.022384121614317933
20240530,1,3,2,same_eye_template,19,0.2559817029820041,0.55850849828851,0.015329009336493452
20240530,1,3,2,six_neighbor_depth_shared_shape,19,0.318998008786782,0.6063514705024191,0.018920878622420322
20240530,1,3,2,six_neighbor_surface,19,0.31156467025810897,0.5979331427909367,0.01847998152530274
20240530,1,3,3,axisymmetric_ellipsoid,37,11.913004074146352,16.197181474489163,0.7394609668758021
20240530,1,3,3,graph_harmonic_depth_shared_shape,37,0.22745247088253734,0.6216326713262887,0.01378815096189948
20240530,1,3,3,nearest_visible_surface,37,0.2922646157380519,0.7226167342441238,0.018342142938746475
20240530,1,3,3,same_eye_outer_ridge,37,0.38027441236585524,1.0143026532908763,0.023019001169626248
20240530,1,3,3,same_eye_template,37,0.2594196005563208,0.7103352418212238,0.015627135081907714
20240530,1,3,3,six_neighbor_depth_shared_shape,37,0.313701988455218,0.6645587888794059,0.01826689254536018
20240530,1,3,3,six_neighbor_surface,37,0.32123536626005833,0.6782057812283983,0.020419159446122475
20240530,1,4,1,axisymmetric_ellipsoid,7,11.890894622748132,15.498963231493056,0.7473831526559939
20240530,1,4,1,graph_harmonic_depth_shared_shape,7,0.24767646132448667,0.32974326714414226,0.01516640355721719
20240530,1,4,1,nearest_visible_surface,7,0.3295426464158791,0.6644773748918125,0.02043378329628075
20240530,1,4,1,same_eye_outer_ridge,7,0.7511834120260786,0.9697407926360432,0.047423353223900504
20240530,1,4,1,same_eye_template,7,0.7044665267125212,1.0123436516442539,0.044278116187135126
20240530,1,4,1,six_neighbor_depth_shared_shape,7,0.4443421774127105,0.5374612973726165,0.027209177424837108
20240530,1,4,1,six_neighbor_surface,7,0.42980854568298527,0.545147228170652,0.026319214273772026
20240530,1,4,2,axisymmetric_ellipsoid,19,11.890894622748132,15.640754487410511,0.7473831526559939
20240530,1,4,2,graph_harmonic_depth_shared_shape,19,0.259644426210938,0.579164068404817,0.015454316580074706
20240530,1,4,2,nearest_visible_surface,19,0.42306875858197357,1.4970767127249032,0.02643307203655067
20240530,1,4,2,same_eye_outer_ridge,19,0.744530998837837,1.0667170706308702,0.043775395453707365
20240530,1,4,2,same_eye_template,19,0.4988780300783599,1.2880632536264864,0.03093367632009596
20240530,1,4,2,six_neighbor_depth_shared_shape,19,0.478328773371035,0.9126315037184594,0.03077445303378059
20240530,1,4,2,six_neighbor_surface,19,0.5160899851902551,0.9238995849333881,0.030944147761394005
20240530,1,4,3,axisymmetric_ellipsoid,37,11.890894622748132,15.82413164345169,0.7134333918782458
20240530,1,4,3,graph_harmonic_depth_shared_shape,37,0.36154414220452363,0.8469233373418964,0.022148073388982815
20240530,1,4,3,nearest_visible_surface,37,0.478619114433476,1.2978844485631147,0.02761374137433008
20240530,1,4,3,same_eye_outer_ridge,37,0.7353788369963666,1.6923989304452534,0.04576835557315363
20240530,1,4,3,same_eye_template,37,0.5318838150820818,1.7125630723382923,0.03310327459478208
20240530,1,4,3,six_neighbor_depth_shared_shape,37,0.4353448716751567,1.4160503928430825,0.026542600044343553
20240530,1,4,3,six_neighbor_surface,37,0.436310915008146,1.421470126930418,0.026488010186245036
20240530,1,5,1,axisymmetric_ellipsoid,7,14.629649849629159,16.168712779809223,0.8720240417970206
20240530,1,5,1,graph_harmonic_depth_shared_shape,7,0.307578231446637,0.4270293868534721,0.018724449389206626
20240530,1,5,1,nearest_visible_surface,7,0.15003946928695006,0.40902295799262106,0.009202592053020693
20240530,1,5,1,same_eye_outer_ridge,7,0.45286991365160345,0.7560485874014352,0.027569375564001866
20240530,1,5,1,same_eye_template,7,0.18552445899830955,0.3939248452227635,0.011294178156351349
20240530,1,5,1,six_neighbor_depth_shared_shape,7,0.20963904794655022,0.3200916615648968,0.012858100910408543
20240530,1,5,1,six_neighbor_surface,7,0.18689781232009248,0.3248746599381834,0.011326501595908438
20240530,1,5,2,axisymmetric_ellipsoid,19,15.461085770210522,16.279107311084893,0.9063398643022049
20240530,1,5,2,graph_harmonic_depth_shared_shape,19,0.16988976387321705,0.5216223005982503,0.010121573113124827
20240530,1,5,2,nearest_visible_surface,19,0.23406593542522397,0.5451987240764475,0.013981097006752645
20240530,1,5,2,same_eye_outer_ridge,19,0.36100665686289374,0.7468298754294609,0.021877957929695647
20240530,1,5,2,same_eye_template,19,0.21289350082898478,0.44964489214357933,0.012986902468306024
20240530,1,5,2,six_neighbor_depth_shared_shape,19,0.17037768624468722,0.48488213639501265,0.010258863055152584
20240530,1,5,2,six_neighbor_surface,19,0.19278075288474503,0.4901325558531352,0.011318871865545537
20240530,1,5,3,axisymmetric_ellipsoid,37,14.629649849629159,16.288424051597218,0.8720240417970206
20240530,1,5,3,graph_harmonic_depth_shared_shape,37,0.22083168776882384,0.5555156073630284,0.01309459499609295
20240530,1,5,3,nearest_visible_surface,37,0.2716293680618199,0.5541482923794315,0.016690037559137023
20240530,1,5,3,same_eye_outer_ridge,37,0.33111893971129575,0.8575336789013862,0.019495438285243184
20240530,1,5,3,same_eye_template,37,0.27406733597252325,0.6381407877299842,0.01625736457346354
20240530,1,5,3,six_neighbor_depth_shared_shape,37,0.22229554944554522,0.5701828962999268,0.013259475395697386
20240530,1,5,3,six_neighbor_surface,37,0.24923860801545897,0.5449108886840679,0.014922981533993109
20240530,1,6,1,axisymmetric_ellipsoid,7,5.241910811387378,9.449289266744525,0.3171051239326941
20240530,1,6,1,graph_harmonic_depth_shared_shape,7,0.9792191111490608,1.660285770199897,0.06848664006531821
20240530,1,6,1,nearest_visible_surface,7,1.4522660359980137,3.2282671168168826,0.08785365068172656
20240530,1,6,1,same_eye_outer_ridge,7,1.26790796320117,2.0159331668374016,0.07588282531666665
20240530,1,6,1,same_eye_template,7,1.980062888932879,2.465118810506256,0.13545495550702558
20240530,1,6,1,six_neighbor_depth_shared_shape,7,1.3586862225347611,2.2111569049033197,0.0821926161060526
20240530,1,6,1,six_neighbor_surface,7,1.2441346078566609,2.118219321053425,0.07526290950168267
20240530,1,6,2,axisymmetric_ellipsoid,19,5.875697469685902,13.065095140600784,0.3732118374693403
20240530,1,6,2,graph_harmonic_depth_shared_shape,19,1.0896492114127054,1.920028558008335,0.06936568273105115
20240530,1,6,2,nearest_visible_surface,19,0.8771724337953448,3.536187475410969,0.049113113327473944
20240530,1,6,2,same_eye_outer_ridge,19,1.5646270938813152,2.4015159623778852,0.09479375017444702
20240530,1,6,2,same_eye_template,19,1.2560726991682416,2.722278313774006,0.07009657356832105
20240530,1,6,2,six_neighbor_depth_shared_shape,19,1.26322253886764,2.1529154379013744,0.07091700994616815
20240530,1,6,2,six_neighbor_surface,19,1.1844610423043733,2.0622496484333728,0.07110460816873733
20240530,1,6,3,axisymmetric_ellipsoid,37,5.336167220475208,13.134583378767278,0.3601861541163049
20240530,1,6,3,graph_harmonic_depth_shared_shape,37,0.9823806514001215,1.8454066694447553,0.062017439733650113
20240530,1,6,3,nearest_visible_surface,37,0.9454065390049741,2.7248948410451144,0.056753881398520827
20240530,1,6,3,same_eye_outer_ridge,37,1.4587630979876343,2.4197139136414987,0.09582662757035808
20240530,1,6,3,same_eye_template,37,1.4927101725329215,2.8494956110656426,0.08238975662751384
20240530,1,6,3,six_neighbor_depth_shared_shape,37,0.8486247647817268,2.0749603075145453,0.049028169683349936
20240530,1,6,3,six_neighbor_surface,37,0.8304591464066131,2.042595970927322,0.052766129103550136
20240530,1,7,1,axisymmetric_ellipsoid,7,11.847228927766396,14.088063096404646,0.682715573613941
20240530,1,7,1,graph_harmonic_depth_shared_shape,7,0.30370151305286314,0.6371921603677926,0.017209760937119546
20240530,1,7,1,nearest_visible_surface,7,0.5479340554950468,0.9723985182953456,0.03153886600790817
20240530,1,7,1,same_eye_outer_ridge,7,1.0837242665714868,1.5363434275701089,0.06239155068347906
20240530,1,7,1,same_eye_template,7,0.7658798424962358,1.017307243744575,0.04409279415854697
20240530,1,7,1,six_neighbor_depth_shared_shape,7,0.443284069274165,0.8284192989716499,0.025515254480116097
20240530,1,7,1,six_neighbor_surface,7,0.2995014031357625,0.8614196901736254,0.016971754590505313
20240530,1,7,2,axisymmetric_ellipsoid,19,10.309766648418409,15.252518796647292,0.584205203179478
20240530,1,7,2,graph_harmonic_depth_shared_shape,19,0.4483657407795611,0.8264942433478922,0.02586815088881279
20240530,1,7,2,nearest_visible_surface,19,0.5291910001387243,1.0497505869291535,0.03115234567724625
20240530,1,7,2,same_eye_outer_ridge,19,1.3306607188731996,1.8899911293122489,0.07659230101442013
20240530,1,7,2,same_eye_template,19,0.8573760705956043,1.4064050375046684,0.04891897654325627
20240530,1,7,2,six_neighbor_depth_shared_shape,19,0.4099994770231823,0.8648338912727469,0.024294186587589146
20240530,1,7,2,six_neighbor_surface,19,0.4832539610257932,0.8550063073408234,0.027421927454461915
20240530,1,7,3,axisymmetric_ellipsoid,37,8.745194749593352,16.199183856488283,0.5209979778237807
20240530,1,7,3,graph_harmonic_depth_shared_shape,37,0.5996648083748629,1.161401042418466,0.03372175863233144
20240530,1,7,3,nearest_visible_surface,37,0.6281855773596767,1.729232633169293,0.03806100192330965
20240530,1,7,3,same_eye_outer_ridge,37,1.1632472711560118,1.9286674390872216,0.0727549624846876
20240530,1,7,3,same_eye_template,37,0.8395880237421852,1.3738814089350666,0.04817319224765796
20240530,1,7,3,six_neighbor_depth_shared_shape,37,0.6923265314985172,1.4805765371463822,0.04190101874069216
20240530,1,7,3,six_neighbor_surface,37,0.74193135067435,1.5338107770206182,0.044903203928390215
20240701,0,0,1,axisymmetric_ellipsoid,7,13.399225943984128,13.76259731759624,0.921648784370337
20240701,0,0,1,graph_harmonic_depth_shared_shape,7,0.46438768988358475,0.7478233099199206,0.03194231902999709
20240701,0,0,1,nearest_visible_surface,7,0.6422363160072752,1.3171147255452502,0.04417541150519537
20240701,0,0,1,same_eye_outer_ridge,7,0.5662123634037558,1.3642787266154328,0.03937062635799364
20240701,0,0,1,same_eye_template,7,0.6093815423928965,1.0764474695686568,0.043964935406289485
20240701,0,0,1,six_neighbor_depth_shared_shape,7,0.4991404900855227,0.8120995098711249,0.03549996547368628
20240701,0,0,1,six_neighbor_surface,7,0.510710510962079,0.7926795451601983,0.03535358814907833
20240701,0,0,2,axisymmetric_ellipsoid,19,10.395756528675138,13.742259105996704,0.8219578427715595
20240701,0,0,2,graph_harmonic_depth_shared_shape,19,0.4765179473073188,1.1774887383794523,0.03293043884595852
20240701,0,0,2,nearest_visible_surface,19,0.7277781213424871,1.5316902896275388,0.05060483016416514
20240701,0,0,2,same_eye_outer_ridge,19,0.5711340203496159,1.6472579443525512,0.03971284551321104
20240701,0,0,2,same_eye_template,19,0.6107336544653511,1.3209051520526809,0.04377811733242484
20240701,0,0,2,six_neighbor_depth_shared_shape,19,0.5804465696198144,1.3240817194534664,0.03818337069691791
20240701,0,0,2,six_neighbor_surface,19,0.5915719379820437,1.2418843799085681,0.037676158607249745
20240701,0,0,3,axisymmetric_ellipsoid,37,7.537567421912402,13.76259731759624,0.5345237489794051
20240701,0,0,3,graph_harmonic_depth_shared_shape,37,0.6172884800708199,1.3041486952812649,0.04065181567325863
20240701,0,0,3,nearest_visible_surface,37,0.7518270230553636,1.4457698614686254,0.05211002080058196
20240701,0,0,3,same_eye_outer_ridge,37,0.8884939626255803,1.7995030009552329,0.061411565724054665
20240701,0,0,3,same_eye_template,37,0.7753068527543467,1.6987382091352012,0.05462338307773301
20240701,0,0,3,six_neighbor_depth_shared_shape,37,0.6767532759558453,1.3051063799255,0.04681502309640692
20240701,0,0,3,six_neighbor_surface,37,0.7083718546860491,1.3002403803431513,0.04724735349053479
20240701,0,1,1,axisymmetric_ellipsoid,7,11.598186076221072,12.43566510385528,0.8693463836872874
20240701,0,1,1,graph_harmonic_depth_shared_shape,7,0.33342376698520704,0.851670613021406,0.026017085784077194
20240701,0,1,1,nearest_visible_surface,7,0.7120220758178749,0.8379369377592571,0.056007498042133515
20240701,0,1,1,same_eye_outer_ridge,7,0.6239760635021753,0.8465008924562252,0.04518459162994955
20240701,0,1,1,same_eye_template,7,0.44325649174494774,0.8789760495220373,0.03273596160673922
20240701,0,1,1,six_neighbor_depth_shared_shape,7,0.3014151069270686,0.8753151362372931,0.02208862975262957
20240701,0,1,1,six_neighbor_surface,7,0.20016339180792825,0.8772741226087339,0.015744807858537338
20240701,0,1,2,axisymmetric_ellipsoid,19,11.42153324664404,12.509442596237363,0.864696089276107
20240701,0,1,2,graph_harmonic_depth_shared_shape,19,0.5403994100261568,1.3575134217011857,0.04058010601274656
20240701,0,1,2,nearest_visible_surface,19,0.5455696106087723,1.6397191750505846,0.04256730393425782
20240701,0,1,2,same_eye_outer_ridge,19,0.7287076919425256,2.053298126297354,0.05271457776679663
20240701,0,1,2,same_eye_template,19,0.8240400604754674,1.8244111319843745,0.05926689499810978
20240701,0,1,2,six_neighbor_depth_shared_shape,19,0.6029940493314331,1.2463713257284454,0.04963060141040719
20240701,0,1,2,six_neighbor_surface,19,0.61223014302739,1.1949373973158703,0.050390796117670805
20240701,0,1,3,axisymmetric_ellipsoid,37,10.771309021929003,12.756099779065117,0.8499508888309931
20240701,0,1,3,graph_harmonic_depth_shared_shape,37,0.5904627762026229,1.890402216464724,0.04418086726126638
20240701,0,1,3,nearest_visible_surface,37,0.7226702798672705,1.6442909187481247,0.05170431412507862
20240701,0,1,3,same_eye_outer_ridge,37,0.766870310961677,2.067166476645767,0.05837009070455293
20240701,0,1,3,same_eye_template,37,0.8227714180195294,2.30252731025398,0.0583251825224937
20240701,0,1,3,six_neighbor_depth_shared_shape,37,0.5014702138111172,1.6020083139719896,0.03771084982922832
20240701,0,1,3,six_neighbor_surface,37,0.4844263674468696,1.5971372435559084,0.03538240767319562
20240701,0,2,1,axisymmetric_ellipsoid,7,5.420132247284742,7.872546895481891,0.39927560313217686
20240701,0,2,1,graph_harmonic_depth_shared_shape,7,0.2670320993920542,0.8974994138339955,0.019105150106907533
20240701,0,2,1,nearest_visible_surface,7,0.6250521744597801,2.8313697578484005,0.044232514503192655
20240701,0,2,1,same_eye_outer_ridge,7,0.3189688730884196,0.6750875427546368,0.023496933907206738
20240701,0,2,1,same_eye_template,7,0.34307412815726257,0.7134996638699633,0.024278023450605164
20240701,0,2,1,six_neighbor_depth_shared_shape,7,0.269866098510073,1.5062696816485295,0.019307912166884073
20240701,0,2,1,six_neighbor_surface,7,0.3911008036549375,1.5605865797357574,0.02881055334821993
20240701,0,2,2,axisymmetric_ellipsoid,19,7.573472857590283,13.580839649536271,0.543750682738232
20240701,0,2,2,graph_harmonic_depth_shared_shape,19,0.3890009434597678,0.9445129488127967,0.027394649895315655
20240701,0,2,2,nearest_visible_surface,19,0.39914387358156445,0.9961699270874426,0.02839224833206545
20240701,0,2,2,same_eye_outer_ridge,19,0.4717073920076614,1.4522326808621735,0.03323458279469702
20240701,0,2,2,same_eye_template,19,0.4228912725768067,2.6551539305612253,0.02978131171865471
20240701,0,2,2,six_neighbor_depth_shared_shape,19,0.41338350023825243,1.432099966331959,0.0370044814420773
20240701,0,2,2,six_neighbor_surface,19,0.40716365947675026,1.4669247318247358,0.030751255619060572
20240701,0,2,3,axisymmetric_ellipsoid,37,7.85822133608457,15.848173694060295,0.6022266299991409
20240701,0,2,3,graph_harmonic_depth_shared_shape,37,0.5861638454661705,2.5804217570539016,0.041944701046647374
20240701,0,2,3,nearest_visible_surface,37,0.7127874444624834,1.7962552442333648,0.05874800109523275
20240701,0,2,3,same_eye_outer_ridge,37,0.5140542671193907,2.8382631368896187,0.03770615937045849
20240701,0,2,3,same_eye_template,37,0.6145463559693943,3.491718287118047,0.04447652394707232
20240701,0,2,3,six_neighbor_depth_shared_shape,37,0.861411912147179,1.7608560049634354,0.06360993822089521
20240701,0,2,3,six_neighbor_surface,37,0.8568694818772653,1.6917493714082477,0.061218480684269924
20240701,0,3,1,axisymmetric_ellipsoid,7,13.398823489343641,13.722065820320974,0.9942424452057367
20240701,0,3,1,graph_harmonic_depth_shared_shape,7,0.28933383046076233,0.4858923961842331,0.021488926262727606
20240701,0,3,1,nearest_visible_surface,7,0.4054221675938647,0.6901572363862494,0.029598777905244924
20240701,0,3,1,same_eye_outer_ridge,7,0.5394973199444477,1.1329297362876296,0.03938724280490533
20240701,0,3,1,same_eye_template,7,0.3638777707588337,0.7942490472504329,0.025632318024342116
20240701,0,3,1,six_neighbor_depth_shared_shape,7,0.24258110140993264,0.41727893615268846,0.01710193346338055
20240701,0,3,1,six_neighbor_surface,7,0.22219828841631523,0.39579609836393326,0.0156649480198018
20240701,0,3,2,axisymmetric_ellipsoid,19,13.050644332096535,13.56636571004179,0.9856794068790934
20240701,0,3,2,graph_harmonic_depth_shared_shape,19,0.39888828885128996,0.6945890176614746,0.030984856373057645
20240701,0,3,2,nearest_visible_surface,19,0.5919549168882426,0.9822102226355746,0.04126867019366574
20240701,0,3,2,same_eye_outer_ridge,19,0.568255494213725,1.315730468892028,0.04044458038617672
20240701,0,3,2,same_eye_template,19,0.5287020846779005,0.8276578544681357,0.03722033829543052
20240701,0,3,2,six_neighbor_depth_shared_shape,19,0.3072453606277936,0.5981286007970597,0.024598545005426867
20240701,0,3,2,six_neighbor_surface,19,0.3105608258442516,0.6012263220119592,0.024144297696631407
20240701,0,3,3,axisymmetric_ellipsoid,37,13.019235414894816,13.608457589574776,0.9873960475215241
20240701,0,3,3,graph_harmonic_depth_shared_shape,37,0.4109961579808089,0.8559311096114061,0.028995306752190853
20240701,0,3,3,nearest_visible_surface,37,0.48246329523296927,1.1982019433001896,0.03607788966369702
20240701,0,3,3,same_eye_outer_ridge,37,0.5574339029413402,1.3809509246372254,0.03858644294684061
20240701,0,3,3,same_eye_template,37,0.5138583961291614,0.9911257227270098,0.03635694181892657
20240701,0,3,3,six_neighbor_depth_shared_shape,37,0.43451458062530485,0.8471058900938299,0.03295228955824747
20240701,0,3,3,six_neighbor_surface,37,0.40681734087042304,0.8072947533468628,0.03085181352116344
20240701,0,4,1,axisymmetric_ellipsoid,7,7.22200155656841,12.71671529292527,0.5674408909794972
20240701,0,4,1,graph_harmonic_depth_shared_shape,7,0.4918015668254187,0.8960987125384307,0.04272485554566157
20240701,0,4,1,nearest_visible_surface,7,0.6005471048821747,1.5692496199886325,0.045463541172357236
20240701,0,4,1,same_eye_outer_ridge,7,0.7346469119365742,1.109005530460387,0.05373231374231414
20240701,0,4,1,same_eye_template,7,0.6292037663596228,1.681896322185445,0.047632951861961474
20240701,0,4,1,six_neighbor_depth_shared_shape,7,0.5684918668709456,1.0156590809991002,0.042017032092045006
20240701,0,4,1,six_neighbor_surface,7,0.4996748621624398,1.0110197660903815,0.04344489243577932
20240701,0,4,2,axisymmetric_ellipsoid,19,6.244290632751805,13.93186154922094,0.48732490194177336
20240701,0,4,2,graph_harmonic_depth_shared_shape,19,0.6071312713385526,0.8502765390685648,0.05146838277390927
20240701,0,4,2,nearest_visible_surface,19,0.6473672706294245,2.064535507689127,0.05478625745919447
20240701,0,4,2,same_eye_outer_ridge,19,0.7538192851406225,2.767149460851325,0.05706678764729288
20240701,0,4,2,same_eye_template,19,0.6931968212546069,3.534121739262788,0.052825568698525685
20240701,0,4,2,six_neighbor_depth_shared_shape,19,0.503590676537419,0.8787290235952092,0.046340301215780706
20240701,0,4,2,six_neighbor_surface,19,0.39771041564288295,0.8759073463322233,0.03853772880158047
20240701,0,4,3,axisymmetric_ellipsoid,37,6.460533881775833,15.95195092746464,0.48732490194177336
20240701,0,4,3,graph_harmonic_depth_shared_shape,37,0.47653699132709676,2.2932693568356526,0.03674459799889079
20240701,0,4,3,nearest_visible_surface,37,0.6101591277504774,2.320959207106456,0.047422465498818796
20240701,0,4,3,same_eye_outer_ridge,37,0.8759280206745629,3.199190473666472,0.06675073285443205
20240701,0,4,3,same_eye_template,37,0.7817997372760982,3.664314028010821,0.060010246578886574
20240701,0,4,3,six_neighbor_depth_shared_shape,37,0.6127001274019496,1.8698961630073743,0.04703031220298457
20240701,0,4,3,six_neighbor_surface,37,0.5763138041936158,1.6752440570349452,0.04273343894463865
20240701,0,5,1,axisymmetric_ellipsoid,7,5.879177742209869,10.784030005759021,0.44633768094279724
20240701,0,5,1,graph_harmonic_depth_shared_shape,7,0.6153456609721936,1.0033562829953069,0.04631965521044821
20240701,0,5,1,nearest_visible_surface,7,0.7629931169182818,1.090893523087431,0.06050022729543824
20240701,0,5,1,same_eye_outer_ridge,7,0.5930455537918347,1.0774577812734039,0.045496814164531066
20240701,0,5,1,same_eye_template,7,0.6678311892730353,0.9993225983456464,0.050700665526971306
20240701,0,5,1,six_neighbor_depth_shared_shape,7,0.6759116562100561,0.8630828032419771,0.046400337776885466
20240701,0,5,1,six_neighbor_surface,7,0.6669738387335877,0.82629866503221,0.050228706644297995
20240701,0,5,2,axisymmetric_ellipsoid,19,8.186057498714678,12.935536080006262,0.5683788035049256
20240701,0,5,2,graph_harmonic_depth_shared_shape,19,1.1362290522536223,1.5708604947212368,0.08649412274248426
20240701,0,5,2,nearest_visible_surface,19,1.2552106404046701,2.007327087649368,0.08616835818824409
20240701,0,5,2,same_eye_outer_ridge,19,0.5397745627339565,2.1019927892105077,0.03914521018498414
20240701,0,5,2,same_eye_template,19,0.6260679560386473,1.743143428986609,0.0455900826685627
20240701,0,5,2,six_neighbor_depth_shared_shape,19,1.2834119566313884,1.7562736956481346,0.09311235760435302
20240701,0,5,2,six_neighbor_surface,19,1.249016873733312,1.7431787106693861,0.08923176074794001
20240701,0,5,3,axisymmetric_ellipsoid,37,7.472004375613696,12.6370609847481,0.48773519698577716
20240701,0,5,3,graph_harmonic_depth_shared_shape,37,0.9944131507925309,2.0063766048521057,0.07247240808063557
20240701,0,5,3,nearest_visible_surface,37,1.84137940121317,3.077941376374388,0.13442695619362335
20240701,0,5,3,same_eye_outer_ridge,37,0.6846270514293451,2.0894930447720705,0.04900186165441969
20240701,0,5,3,same_eye_template,37,0.7633385044321997,2.0384707915681273,0.05463559716430305
20240701,0,5,3,six_neighbor_depth_shared_shape,37,1.4302976601509467,2.670012822807367,0.10358603468470558
20240701,0,5,3,six_neighbor_surface,37,1.3633206573989423,2.683304451181635,0.10081639366769202
20240701,0,6,1,axisymmetric_ellipsoid,7,8.527277066217659,12.644624866077324,0.6444659725559383
20240701,0,6,1,graph_harmonic_depth_shared_shape,7,0.13107240537025314,0.39911678437070897,0.009523619751096796
20240701,0,6,1,nearest_visible_surface,7,0.2506217733569923,1.2376547559894955,0.018353704715763728
20240701,0,6,1,same_eye_outer_ridge,7,0.330241957705071,1.3485824336316041,0.02377056802674859
20240701,0,6,1,same_eye_template,7,0.20971346985438272,0.6136079933347389,0.015000083435957873
20240701,0,6,1,six_neighbor_depth_shared_shape,7,0.25777289138479087,0.5202583304939903,0.019481700413253013
20240701,0,6,1,six_neighbor_surface,7,0.29171026312718884,0.5370122212237713,0.022046584973249864
20240701,0,6,2,axisymmetric_ellipsoid,19,6.05489774418737,12.51309675625404,0.42959850041488057
20240701,0,6,2,graph_harmonic_depth_shared_shape,19,0.225702939658643,0.5497820072736902,0.01650214376149929
20240701,0,6,2,nearest_visible_surface,19,0.4438502115371908,1.0688426833949873,0.03187471991377388
20240701,0,6,2,same_eye_outer_ridge,19,0.31776272900145225,1.704991877144912,0.022783670579434534
20240701,0,6,2,same_eye_template,19,0.26614196679232116,0.8357229856761514,0.018900515751580426
20240701,0,6,2,six_neighbor_depth_shared_shape,19,0.43256267752969024,0.7412514254590332,0.03118336875245546
20240701,0,6,2,six_neighbor_surface,19,0.4404030767954461,0.7334625188185001,0.031500517834983484
20240701,0,6,3,axisymmetric_ellipsoid,37,8.883015328715997,12.972722438249402,0.7420795714417303
20240701,0,6,3,graph_harmonic_depth_shared_shape,37,0.21827310243197634,0.6317479832852639,0.01617264335532811
20240701,0,6,3,nearest_visible_surface,37,0.523021283444786,1.085225769508674,0.036931695267597986
20240701,0,6,3,same_eye_outer_ridge,37,0.37047866205563823,1.2296349779300464,0.026448812922268528
20240701,0,6,3,same_eye_template,37,0.31698806230399373,1.5456087613619587,0.02336777527836008
20240701,0,6,3,six_neighbor_depth_shared_shape,37,0.35692127755635916,0.8178840689723168,0.025203004685419795
20240701,0,6,3,six_neighbor_surface,37,0.34936265613472156,0.8106249252550617,0.024669273627386232
20240701,0,7,1,axisymmetric_ellipsoid,7,12.771987574318484,13.20826878401559,0.9295483484814164
20240701,0,7,1,graph_harmonic_depth_shared_shape,7,0.6252614870162931,0.9681143228862111,0.04555910967978217
20240701,0,7,1,nearest_visible_surface,7,0.822296537887093,0.995023696901178,0.06094000090958795
